,url,supermarket,name,description,product_id
3365578,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/278657,dia-es,BATISTE champú seco original spray 200 ml,,dbcda87338154cf35e53a7cab194fe02
3365776,https://www.dia.es/compra-online/bebidas/zumos/p/274798,dia-es,DIA ZUMOSFERA zumo Cuerpo mezcla de frutas y extractos vegetales envase 1 lt,,ca5f07513bb2814694d2ef81cbc09653
3365917,https://www.dia.es/compra-online/bebidas/zumos/p/274804,dia-es,DIA ZUMOSFERA zumo de granada envase 1 lt,,69f21cbd3d20239bea38430889f4a1ae
3372667,https://www.dia.es/compra-online/bebidas/zumos/p/274803,dia-es,DIA ZUMOSFERA zumo de mandarina envase 1 lt,,f221a5892d7463854b4d018591503728
3372668,https://www.dia.es/compra-online/bebidas/zumos/p/274799,dia-es,DIA ZUMOSFERA zumo Alma de manzana con extractos vegetales envase 1 lt,,fb75c670820a50580ce0a9a98c2ebc86
3376983,https://www.dia.es/compra-online/congelados/helados/p/278848,dia-es,BEN&JERRY helado the fan favourites collection pack 4 uds 100 ml,,78bbdbe04cb7761139e8856bb9dd0741
3383182,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/47404,dia-es,DIA MARI MARINERA langostino crudo extra 24/32 piezas caja 800 gr,,c236e03cd0eae8196a61a8f030e8dba5
3383192,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/266555,dia-es,DIA MARI MARINERA navajas crudas bandeja 400 gr,,c7a1b434a4f164748a9045f9ad8b6db8
3383519,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/276733,dia-es,REVILLA chorizo extra picante en lonchas envase 70 gr,,10b70174dc59e7871d2dc395fd1be591
3383538,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/276169,dia-es,SOLA salchichón a la pimienta envase 100 gr,,9c48fcbb7d9ef5edeb7ca643790d9c60
3383546,https://www.dia.es/compra-online/al-dia/frutas/citricos/p/11464,dia-es,Mandarina malla 1 Kg,,7cc9c678f21c7bc7035eea451a3a2534
3383813,https://www.dia.es/compra-online/platos-preparados/carne/p/278679,dia-es,PAMPLONICA callos gourmet con chorizo y pimiento caja 380 gr,,14661d71d77d099228e7a55528f2f206
3383814,https://www.dia.es/compra-online/platos-preparados/carne/p/278695,dia-es,PAMPLONICA carrillera en salsa caja 380 gr,,7b62d1599a76d422288dd168ffc60ce2
3383851,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273957,dia-es,DIA NUESTRA ALACENA jamón cocido extra finas lonchas envase 2 x 225 gr,,3839e50f0ab2d83322c7f59bd41ea09c
3383867,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273953,dia-es,DIA NUESTRA ALACENA chopped de pavo finas lonchas envase 200 gr,,299d9a9b5a80fa6143448a52f89ab7be
3383870,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273961,dia-es,DIA NUESTRA ALACENA mortadela con aceitunas en lonchas envase 250 gr,,20dd4b6091d3b6f47d69afe32a35dd33
3384700,https://www.dia.es/compra-online/platos-preparados/carne/p/278680,dia-es,PAMPLONICA magro con tomate caja 380 gr,,061f6701fc319819d1f07dddc0a14d50
3384763,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273736,dia-es,DIA NUESTRA ALACENA jamón cocido bajo en sal finas lonchas envase 200 gr,,c0d8db2a6ae95cdacfad99bd16d66dd4
3385154,https://www.dia.es/compra-online/despensa/conservas/conservas-de-pescado/p/176765,dia-es,DIA MARI MARINERA mejillones en salsa vieira 14/18 piezas lata 69 gr,,a08f11176573507edef72e541773e619
3385405,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/275641,dia-es,"DIA AL PUNTO vieira rellena de carne de vieira, mejillón y gambas bolsa 110 gr",,2bcbd741170a69d627e84529d5711d59
3385411,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/8456,dia-es,DIA MARI MARINERA langostino cocido 24/32 piezas caja 800 gr,,abf133acc6d2949ea912a9b6587bc903
3385414,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/275640,dia-es,DIA AL PUNTO vieira rellena de carne de vieira y verduras bolsa 110 gr,,0132a936121c3bc63c9c368522c240a1
3385696,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/bolleria/p/266103,dia-es,EL MOLINO DE DIA magdalenas supremas bolsa 300 gr,,7d96673b4daf2db88cecb8a97795a104
3388450,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/leche/p/278511,dia-es,CENTRAL LECHERA ASTURIANA Suprema leche semidesnatada envase 1 lt,,1c6c64343c5b1ff0ca20f489d1653128
3389141,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/275798,dia-es,LACASA trufas al cacao con coco caja 100 gr,,2ccac9c9db23e4c978a615c39b1f0367
3392441,https://www.dia.es/compra-online/bebidas/zumos/p/274800,dia-es,DIA ZUMOSFERA zumo Mente mezcla de frutas con extractos y vitaminas envase 1 lt,,8d24d62fa67ceb3a9623f6a8683ab611
3393931,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/colonias/p/171264,dia-es,PRINCESAS colonia corporal spray 200 ml,,4cccc03f96b5db89db4e28d39fd66c45
3395232,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/31061,dia-es,DIA TEMPTATION bombón surtido bolsa 450 gr,,7c44c88706e32fbb5e40ff63b6e059e0
3395235,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/47528,dia-es,WINDEL calendario de navidad 75 gr,,3f59be7f4d0d31dfbe895ac3e81f0247
3395239,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/55648,dia-es,FERRERO ROCHER bombones pack 3 unidades envase 35 gr,,ed3c02fb8de810cfc67434b088238b34
3395290,https://www.dia.es/compra-online/despensa/conservas/conservas-de-carne/p/33811,dia-es,DIA AL PUNTO callos con chorizo lata 380 gr,,f5f2e5e51385f679061ef9b006fdd73e
3397217,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/35613,dia-es,CREST piruleta chocolate bolsa 150 gr,,5b0f7daed535335a10de00bd88fdc3d6
3397225,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/241690,dia-es,TOBLERONE barra de chocolate con leche envase 360 gr,,7baa204b61d7565cb197ac80d2eaf0c9
3397232,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/146513,dia-es,FERRERO bombones collection caja 168 gr,,5bcdeb36ed37b5a4bc2b85ab74c31ab7
3397236,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/135383,dia-es,DIA TEMPTATION trufas de chocolate belga caja 250 gr,,a2539ed4decbf98e729a8a4e5a840dc3
3397239,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/125031,dia-es,LINDT Lindor bombones surtidos caja 200 gr,,3e868b1be325f5b62b17605017ed118d
3397243,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/103229,dia-es,RAFFAELLO bombones pack 3 unidades envase 38 gr,,971693eb1505e9b56c55fde95e17c6c3
3397580,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/galletas/p/169971,dia-es,CUETARA Chocoflakes caja 520 gr,,6ed84badf4e19dd79b5cde5fcb13ef33
3407087,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/137505,dia-es,DIA TEMPTATION bombón frutos del mar caja 250 gr,,341fab798ff12a7e8707686fd6143a98
3407092,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/150474,dia-es,LACASA trufas al cacao caja 100 gr,,292c4034e2f5ddfe2850c5d0bebf1149
3410264,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/251481,dia-es,DIA MARI MARINERA bogavante crudo pieza 350 gr,,f1caa5637d95332fe0dff7da6faad2c6
3410296,https://www.dia.es/compra-online/congelados/verduras-y-hortalizas/p/276191,dia-es,FINDUS guisantes superfinos bolsa 550 gr,,1efa0a5284c5b2406647ce8e2e0aaa0c
3410543,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/274137,dia-es,DIA NUESTRA ALACENA espetec extra pieza 170 gr,,a1924cb9afaacecaae153c31a1b3524a
3410654,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/yogures/p/203876,dia-es,DANONE DANONINO petit suisse fresa y plátano pack 6 unidades 50 gr,,b9c117b1bb4dd703e1db12f7bfb18a7a
3410702,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/bolleria/p/34024,dia-es,EL MOLINO DE DIA croissants rellenos de cacao bolsa 360 gr,,3f3f82b8ab1270e124b2abcf607fd94c
3410782,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/caramelos-chicles-y-golosinas/p/240909,dia-es,MIGUELAÑEZ golosinas uvas 25 gr,,021c5ead4365f87f793148daae4596bc
3410855,https://www.dia.es/compra-online/despensa/aperitivos/p/141973,dia-es,DIA DULCE NOEL pasa moscatel sin semilla tarrina 200 gr,,789c0ff6b714ba0949f6c36e797c1d67
3410995,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273731,dia-es,DIA NUESTRA ALACENA pechuga de pavo bajo en sal finas lonchas envase 200 gr,,cbf1173118aaf79f5a9817bdef3a86c2
3411448,https://www.dia.es/compra-online/bodega/alcoholes/ginebra/p/277594,dia-es,"TANQUERAY bebida espirituosa sin alcohol 0,0 botella 70 cl",,2de06cd06686b887ca6308b23248acdb
3413566,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/geles-de-duchas-y-esponjas/p/278352,dia-es,FLOR DE MAYO bombas de sal efervescentes rosas pastilla 250 gr,,885b5e0d57278649a7644357b37d0da5
3416115,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/274446,dia-es,DIA MARI MARINERA vieira media concha bandeja 200 gr,,befc5ba6676a633f51f1a6fc56a70251
3416145,https://www.dia.es/compra-online/congelados/precocinados/p/266125,dia-es,DIA AL PUNTO croquetas de chipirón bolsa 350 gr,,d2c5561143ea3099560ff0bd04eed9d5
3416245,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/209656,dia-es,DIA TEMPTATION chocolate mints caja 200 gr,,512a927cff7006c590a3a76fcbec21b6
3416259,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/184685,dia-es,LINDT Lindor pack 2 bombones de chocolate con leche 200 gr + surtido 200 gr,,4c60f03ba2a3995596b185dac27ec57d
3416285,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/236267,dia-es,DIA TEMPTATION surtido bombón belga caja 200 gr (diferentes modelos),,e20b94cb158a610f478a7efaaf8c61ed
3416289,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/249495,dia-es,DIA TEMPTATION pétalos de chocolate con leche caja 150 gr,,f6b54b7fb653aef85ec03e26ba2cec31
3416290,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/249493,dia-es,DIA TEMPTATION pétalos de chocolate negro caja 150 gr,,485337fc6d3248e8a70b822c2f0f2f1b
3416318,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/249501,dia-es,DIA TEMPTATION pétalos de chocolate con caramelo y sal caja 125 gr,,315c307f21c8b3cd874f4f9f7a2390e9
3416344,https://www.dia.es/compra-online/despensa/conservas/conservas-de-pescado/p/144688,dia-es,CALVO atun claro en aceite de oliva tarro 163 g,,5b7fa62674fe336a3f6eb719efec7ee6
3416355,https://www.dia.es/compra-online/despensa/conservas/conservas-de-pescado/p/47938,dia-es,CALVO ventresca de atún claro en aceite de oliva lata 75 gr,,e365fd0a7e42be5a7d4069c94e50e9e1
3416362,https://www.dia.es/compra-online/despensa/conservas/conservas-de-carne/p/102044,dia-es,DIA AL PUNTO callos con garbanzos lata 380 gr,,cb8888eff5737b59813eb318c24fe308
3418732,https://www.dia.es/compra-online/despensa/conservas/conservas-vegetales/p/275610,dia-es,DELICIAS DE DIA espárragos blancos IGP Navarra frasco 205 gr,,52eca2ee569cc3baa46e9b47e034fc65
3419713,https://www.dia.es/compra-online/al-dia/frutas/frutas-de-temporada/p/172914,dia-es,Ciruela rosse unidad (120 gr  aprox.),,0c19e3cc27c462ca66907af76951c6c5
3419771,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/postres/p/177671,dia-es,NESTLE GOLD mousse crujiente chocolate pack 4 unidades x 57 gr,,82ebff8f1d98286def74e1c0f99dc346
3419929,https://www.dia.es/compra-online/despensa/conservas/conservas-de-pescado/p/268018,dia-es,CONSORCIO bonito en aceite de oliva frasco 135 gr,,7fa7c7092b22b8707bd5c07fbfa02269
3420121,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/mermeladas-miel-y-frutas-en-almibar/p/20586,dia-es,DIA mermelada extra melocotón frasco 650 gr,,09c71fdf34b43e07ac9da66afb6f1427
3420352,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/274139,dia-es,DIA NUESTRA ALACENA salchichón ibérico extra taco 380 gr,,247c1c2afb7d05daf20f11bfdbf7c506
3426340,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/274052,dia-es,DIA NUESTRA ALACENA jamón serrano reserva en medias lonchas envase 100 gr,,966a74705379ab6fa67e8e51f4d65248
3430342,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/85341,dia-es,NESTLE Caja roja bombones caja 400 gr,,cfa08538bb0ef78b3ab3076164b6d249
3431308,https://www.dia.es/compra-online/platos-preparados/verduras/p/278820,dia-es,LOS SABORES DE LA ESTEBAN crema de verduras tarrina 350 gr,,d01212ee7e7cb9fce6afe9511186c335
3431527,https://www.dia.es/compra-online/platos-preparados/verduras/p/278819,dia-es,LOS SABORES DE LA ESTEBAN crema de calabaza tarrina 350 gr,,63908d63a96734897a5aefde7c593cc0
3442070,https://www.dia.es/compra-online/al-dia/frutas/peras/p/279376,dia-es,Pera blanquilla bolsa 500 gr,,ae37610cb9c6d910b6d719b60eb5aaf8
3448511,https://www.dia.es/compra-online/bebidas/zumos/p/275945,dia-es,JUVER zumo de frutas tropicales 100% free envase 1 lt,,aa187f71207251400a9567790f6ce202
3449148,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/274754,dia-es,DIA NUESTRA ALACENA mortadela pieza 500 gr,,6d2636725962400b1f3528948e8f22c7
3449163,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/274057,dia-es,DIA NUESTRA ALACENA jamón de cebo ibérico 50% envase 90 gr,,387982db5ca3c81206f62d5481a888ec
3449264,https://www.dia.es/compra-online/al-dia/frutas/frutas-de-temporada/p/94,dia-es,Caqui unidad (400 gr aprox.),,a159dcbd752aff7eeb436370e39cbfd1
3449284,https://www.dia.es/compra-online/al-dia/frutas/citricos/p/270377,dia-es,Mandarina hoja bolsa 1kg,,553e9b492a2bfb695626a19e01280b43
3449289,https://www.dia.es/compra-online/al-dia/frutas/peras/p/279376,dia-es,Pera blanquilla bandeja 500 gr,,ae37610cb9c6d910b6d719b60eb5aaf8
3449487,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/37008,dia-es,KINDER Sorpresa huevo kinder 20 gr,,80b847eb39a94a53ff14cd90c590f2ee
3449515,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/267750,dia-es,NESTLÉ bombones caja roja 200g+dark sublime 114g+dark sublime gourmet 114g,,8a223bfcba04254c14fb75315a39b7b3
3449516,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/267770,dia-es,KIT KAT chocolatina santa paquete 29 gr,,8532aa3085abd59247ba60d67e9013cc
3449520,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/273494,dia-es,DIA TEMPTATION trufas redondas con licor caja 200 gr,,5bd2ec50c1e3efc213376c5492e9c1e9
3449661,https://www.dia.es/compra-online/despensa/pates-y-foies/p/274375,dia-es,ALTA COCINA crema de pimiento del piquillo tarro 110 gr,,32ec99e7f0710fa34d376ed6c9b0d568
3449662,https://www.dia.es/compra-online/despensa/pates-y-foies/p/274376,dia-es,ALTA COCINA crema de espárrago verde tarro 110 gr,,5b892fc83b5838c5c2fe288907eae6cb
3451309,https://www.dia.es/compra-online/despensa/conservas/conservas-vegetales/p/275792,dia-es,ALTA COCINA setas shiitake al natural frasco 170 gr,,ae84873e4afd6d4ae3ffa783838e9709
3453243,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/colonias/p/278761,dia-es,FLOR DE MAYO mini colonia Ms. Gold spray 20 ml,,e7a7faf7b40a3743b45d18f4a6ec3488
3456800,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/48912,dia-es,NESTLE Caja roja mini bombones caja 100 gr,,8723ef844265386e7cd75f255d6306b6
3456805,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/31061,dia-es,DIA TEMPTATION surtido de pralinés bolsa 450 gr,,7c44c88706e32fbb5e40ff63b6e059e0
3456889,https://www.dia.es/compra-online/despensa/conservas/conservas-vegetales/p/275802,dia-es,ALTA COCINA tomate seco en aceite frasco 110 gr,,a0fb2f42d8e9be09fa39d250da425b7e
3457044,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/yogures/p/272514,dia-es,DIA FIDIAS yogur griego con lima y limón pack 4 unidades 125 gr,,896775d9562bec1a28df21171f4a8f58
3457370,https://www.dia.es/compra-online/despensa/sal-y-especias/p/275953,dia-es,TOQUE ESPECIAL sal y hierbas molinillo 90 gr,,5faa652d1bbd7011ab3b74e0675ce030
3457396,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/275865,dia-es,ALTA COCINA pochas de Navarra frasco 450 gr,,cddae6daf5df5cd5231fef3461320048
3457417,https://www.dia.es/compra-online/despensa/pates-y-foies/p/274374,dia-es,ALTA COCINA crema de alcachofa tarro 110 gr,,871c895c19dc674b45b128e1ef1bc6ce
3459779,https://www.dia.es/compra-online/despensa/conservas/conservas-vegetales/p/275793,dia-es,ALTA COCINA setas nameko frasco 170 gr,,15d66e1d1637147a67ac052c084c1774
3461617,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/275866,dia-es,ALTA COCINA garbanzos con trufa frasco 450 gr,,8795413bec6e1a9f83ae5c221c2142a5
3461693,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273738,dia-es,DIA NUESTRA ALACENA jamón cocido extra braseado 97% envase 200 gr,,d78bced7b6af35449ff6827da1b208bd
3461851,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/yogures/p/272513,dia-es,DIA FIDIAS yogur griego con nueces pack 4 unidades 125 gr,,0dcff25bda934c1c1dc4aef00d818bac
3461853,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/mantequilla-y-margarina/p/278909,dia-es,FLORA margarina con un toque de aceite de oliva barqueta 225 gr,,d07bc4d33aa512e1f88ebc34dde24ef0
3462199,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/273982,dia-es,DIA NUESTRA ALACENA chorizo de Panplona extra en lonchas envase 2 x 100 gr,,11466840f8623dc4a8b99237bd996482
3462221,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/273981,dia-es,VILLAR chorizo extra sin conservantes pieza 350 gr,,fd0fd4522dc2c813d42892a616854207
3462226,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/273991,dia-es,DIA NUESTRA ALACENA chorizo y salchichón extra envase 2 x 100 gr,,f80f5e3ec17564184dfddf1e3787cc0b
3462228,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/274140,dia-es,DIA NUESTRA ALACENA salchichón extra en lonchas pack 2 x 100 gr,,397f4db64f072080c3ebe066ebb10a5b
3469027,https://www.dia.es/compra-online/cuidado-del-hogar/lavavajillas/p/274543,dia-es,"DIA SUPER PACO lavavajillas botella 1,5 lt",,c6b808f77956aee380b5b72e37a6e590
3469915,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/274447,dia-es,DIA MARI MARINERA gamba cocida caja 300 gr,,983d5078dffa320ea7351a0ff8c14940
3469944,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/271923,dia-es,DIA MARI MARINERA chipirón enharinado bolsa 250 gr,,00ccbb4a1eb47ae8f6cf566848ebdea3
3471929,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/curados/p/274064,dia-es,DIA NUESTRA ALACENA lomo de cebo ibérico 50% en lonchas envase 80 gr,,9a42424a7522d155240c4b1effc339be
3471941,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/gulas-y-surimi/p/278900,dia-es,PESCANOVA rollitos de surimi envase 305 gr,,aad34cad0f9eb08a73a1dd15ceadd17d
3472526,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273956,dia-es,DIA NUESTRA ALACENA pechuga de pavo mini 0% pieza 500 gr,,96513ccf37fdfe2dbb82000ecd61f26f
3472544,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273965,dia-es,DIA NUESTRA ALACENA pechuga de pavo loncha gruesa 90% envase 120 gr,,f856bd7202248fad88cfa780f9e67052
3472555,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273744,dia-es,DIA NUESTRA ALACENA paleta cocida en finas lonchas envase 250 gr,,40f781704d43bb937747bab5bd4eb887
3472557,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273955,dia-es,DIA NUESTRA ALACENA pechuga de pavo mini bajo en sal pieza 500 gr,,a4741638c9189d2fcf34c27f2a37ba85
3472625,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/quesos/p/128424,dia-es,SAN MILLÁN queso para untar clásico tarrina 200 gr,,77863a3c79c9fc28949856da457f3c8c
3472633,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/quesos/p/263219,dia-es,DIA SELECCIÓN MUNDIAL queso havarti light danés en lonchas sobre 240 gr,,ce3c99463bfa6d604e64d1666c73d8fc
3472663,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/quesos/p/263218,dia-es,DIA SELECCIÓN MUNDIAL queso havarti danés en lonchas envase 240 gr,,bb250331ea4013ff52e45cc706d66a7d
3472664,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/quesos/p/263217,dia-es,DIA SELECCIÓN MUNDIAL queso edam en lonchas envase 240 gr,,21f9deb4ff8648585cd84a90dc64ad65
3475635,https://www.dia.es/compra-online/bebe/panales/p/268401,dia-es,DIA PLANETA BEBE pañales 2-5 kgs talla 1 paquete 24 uds,,c16a9437b077d3be78afc54b2c488034
3477109,https://www.dia.es/compra-online/despensa/sal-y-especias/p/278586,dia-es,TOQUE ESPECIAL sal negra molinillo 100 gr,,a5525ae019c6376aa72968560e10d1d5
3482092,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/152052,dia-es,L'OREAL crema hidratante día pieles maduras tarro 50 ml,,fa1b0f5d80b660b1a08a7dca36dd3d7d
3483834,https://www.dia.es/compra-online/despensa/sal-y-especias/p/275954,dia-es,TOQUE ESPECIAL sal rosa y pimienta negra molinillo 90 gr,,b49f59b6ccb2b75562bece5ad3105ebd
3484196,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/galletas/p/51882,dia-es,DIA GALLETECA jaffa cake frambuesa caja 300 gr,,24663a50a1ad01c9f711b7c5e19c665e
3486125,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/cafe/p/6077,dia-es,DIA CAFETERIA café molido 100% Colombia paquete 250 gr,,0f49198f41b40163394afd527ce2fd7b
3486126,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/cafe/p/218159,dia-es,DIA CAFETERÍA café molido natural paquete 2 x 250 gr,,f177c6f82956f78896c847db905c480d
3486147,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/233828,dia-es,"KIT KAT chocolatina chocolate blanco pack 3 unidades 41,5 gr",,82948a9772ef5c11225ab2df564c22cb
3486208,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/267752,dia-es,"KIT KAT navidad santa lata 132,7 gr",,f7af7e675c189f02e3ab07e19e20ba9d
3486217,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/277138,dia-es,LINDOR bombones nuxor con chocolate con leche caja 165 gr,,efdeae02e3a32239fbc2e8e7a1293af3
3486230,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/249501,dia-es,DIA TEMPTATION pétalos de chocolate con caramelo y sal caja 150 gr,,315c307f21c8b3cd874f4f9f7a2390e9
3486236,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/267751,dia-es,KIT KAT chocolatina santa pack 3 unidades 29 gr,,99e642195a932a9230ac424aa2a78261
3486237,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/267771,dia-es,KIT KAT chocolatinas santa lata 85 gr,,a889cc1739832c497d1d292daab87750
3486246,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/277139,dia-es,LINDOR bombones nuxor con chocolate negro caja 165 gr,,ec70f21750f12de535e1710adfd790e6
3486395,https://www.dia.es/compra-online/despensa/conservas/conservas-de-pescado/p/51264,dia-es,DIA MARI MARINERA potón en salsa americana pack de 3 latas 51 gr,,496266a9c9c33766e87da8ee584329fd
3486428,https://www.dia.es/compra-online/despensa/conservas/conservas-de-pescado/p/62631,dia-es,DIA MARI MARINERA potón en su tinta pack 3 latas 51 gr,,2784fe8f1cd28510155c7d0deeea6a33
3486490,https://www.dia.es/compra-online/despensa/aperitivos/p/273264,dia-es,DIA VEGECAMPO aceituna rellena de anchoa suave lata 150 gr,,0edc3d54060446e281ccedd55a182bd2
3487127,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/quesos/p/259970,dia-es,SAN MILLAN queso para untar 0% M.G. tarrina 175 gr,,f51c2b435c0841f08b967f870ec7c7af
3487142,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273746,dia-es,DIA NUESTRA ALACENA jamón york maxi pieza 800 gr,,c22edae09c12b7e0db1a60d6892f71f6
3487147,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/273965,dia-es,DIA NUESTRA ALACENA pechuga de pavo 90% en lonchas envase 120 gr,,f856bd7202248fad88cfa780f9e67052
3487242,https://www.dia.es/compra-online/al-dia/frutas/manzanas/p/279595,dia-es,Manzana Pinkids bandeja 800 gr,,0f7454e9b6a928fa7980ba7986bf0416
3488564,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/cafe/p/1160,dia-es,DIA CAFETERIA café molido mezcla descafeinado paquete 250 gr,,67f6c5259c89f26e099971d26a6c4040
3491565,https://www.dia.es/compra-online/bebe/cuidado-del-bebe/p/147811,dia-es,NENUCO colonia spray botella 240ml,,143a023467094cdb504328e2ec99b898
3492149,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/cafe/p/120826,dia-es,DIA CAFETERÍA café molido mezcla natural paquete 2 x 250 gr,,9e3e5705b1089ff2ce87fee73429030d
